ཀྱིས་,གྱིས་
ལྡནའང་,ལྔ་ནའང་
བརྟེན་,བ་རྟེན་
མདུད་,མདུང་
འཁྲག་,འཁྲིག་
ལྡའོ,ལྔའོ
ལྟག་,ལྟ་ག་
ཙན་,ཅན་
ཅས་,བཅས་
སེམས་,སོམས་
བད་,པད་
བརྒྱ་,བ་རྒྱ་
དོ་,རྡོ་
སྙེམས་,སྙོམས་
གྱི་,ཀྱི་
ཕིས་,ཕྱིས་
སྟན་,སྟེན་
དེན་,དོན་
པུད་,ཕུད་
གཟུངས་,གཟུགས་
གནད་,གནས་
སྲུང་,སྲུངས་
བབས་,བ་བས་
སྣོས་,སྨོས་
སྙད་,སྙེད་
དྲག་,དྲེག་
ཚུགས་,ཚགས་
སྦྱད་,སྦྱང་
བསྐྱེད་,བསྐྱོད་
རོ,དོ
རྒྱུས་,རྒྱུ་ས་
འདེའི་,འདིའི་
བྱིས་,ཕྱིས་
རིལ་,རི་ལ་
འགྱུར་,འབྱུང་
ལྕ་,ལྕེ་
སྤྱ་,སྤུ་
རྒྱས་པའོ་,རྒྱས་
སྦྱོ་,སྤྱོ་
ཁྱར་,ཁྱེར་
སྦྲུལ་,སྤྲུལ
སླང་,སློང་
ཆས,་ཆོས་
རྔོས་,རྡོས་
དེ་ག་,དགེ་
བཤམ་,གཤམ་
བགྱུར་,འགྱུར་
པར་ཅོ་,པ་བཅོ་
བཅངས་,བཅིངས་
ཞེས་,ཞེ་
སྟི་,སྟེ་
གླང་,གླེང་
ནམ་,མམ་
དགང་,དགོད་
བརྡབ་པ་,བརྡབ་
རྗེསུ་,རྗེས་སུ་
ལཁྲུག་,འཁྲུག་
གོང་་,གོད་
འཕྲོགག་,འཕྲོག་
ཆོམ་,ཚོམ་
ལའི་,ལྷའི་
སཾ་,སི་
དང་ལ་,དཔལ་
བདྷཱུ་,བ་དྷཱུ་
བརྒྱལ་,བརྒྱ་ལ་
ཚེགས་,ཚགས་
ཀང་,གང་
འཕྱིན་,འབྱིན་
ལ,ལོ
དགས་གི་,དྭགས་ཀྱི་
བསྟེན་,བསྙེན་
ན་བ་,ནབ་
ཏོག་,རྟོག་
འགུལ་,མགུལ་
ཤེས་,ཤོས་
ཡི་ག་,ཡི་གེ་
ཀླ་གཅིང་,ཀླག་ཅིང་
རྣལ་,རྣ་ལ་
ཞང་,ཞིང་
འདྲས་,འདྲེས་
སྟོད་,སྟོང་
དཀག་,དགག་
མིགས་,མིག་
ཟླར་,ཟླ་ར་
སྦོ,སོ
དྲུག་,བཅུ་དྲུག་
མཉས་,མཉམ་
དགའི་,དགའ་
བསྐྱིད་,བསྐྱེད་
དུ་,ཏུ་
སིན་,སྲིན་
ཆན་,ཆེན་
བསྟོང་,བསྟོད་
སྲིད་,སྲེད་
གཟིགག་,གཟིགས་
དབའི་,དཔའི་
གནང་,གནད་
ཚེས་,ཚེ་ས་
ཤིས་,ཤེས་
བརྙེད་,བ་རྙེད་
ཏེ,སྟེ
ཨརྒྷ་,ཨརྒྷཾ་
ཚོགས་,ཚིགས་
འབྱུར་,འགྱུར་
གཡེའམ་,གཡོའམ་
འགྲོམ་,འགྲམ་
འདིས་,འདི་ས་
པའོ་,པ་འོ་
མ་མ་,མམ་
བརྫོད་,བརྗོད་
མིའི་,མའི་
མོད་,མེད་
འདྲ་ལ་,འདྲལ་
ཚ་,ཆ་
སད་,སྲད་
སུན་,སུམ་
གློངས་,"{ཀློངས་,ཀློང་}"
ཤྲཱུ་,ཤཱུ་
ཉས་,ཉེས་
ལ་,ཝ་
པ་རྟན་,བརྟན་
སྲེང་,སྲང་
བདེ་,བ་དེ་
ནུས་,ནུབ་
ལྷོ་,ལྷ་
སྐྱོ་བ་,སྐྱོབ་
ཚོ་ན་,ཚོན་
བརྗེས་,པ་རྗེས་
འདམ་,འདོམ་
འགག་,འགོག་
བཤས་,བཤོས་
སྦྱང་,སྦྱོང་
བསྐྱིངས་,བསྒྱིངས་
དྲི་ལ་,དྲིལ་
འང་,འདི་
སྙིད་,སྙེད་
བསྐོམས་,བསྒོམས་
གཙུགས་,གཅུགས་
པར་མི་,པར་
ད་,དོ
དྷྀཀ་,དྷྲྀཀ་
འོ་,ལོ་
ཊ་,ཌ་
སྭཧཱ,སྭཱཧཱ
གླང་,ཀླད་
ཅི་,ཅེ་
འགྲུ་,འགྲུབ་
བ་སྒྲིལ་,བསྒྲིལ་
གར་,གང་
ཙལ་,རྩལ་
འཁར་,འཁོར་
ཉེ,ཏེ
བཙུན་,བཅུ་ན་
དབུང་,དཔུང་
ཕུས་,པུས་
ཡེངས་,ཡོངས་
པྱེད་,ཕྱེད་
ཀྱེའོ,ཀྱིའོ
བརླབས་,བརླབ་པ་
འཚོམ་,འཚོ་མ་
རྟུལ་,རྡུལ་
མམ་,ལམ་
ཉད་,ཉེད་
ཀཱི་འི་,ཀཱིའི་
ཚའི་,ཚྭའི་
ལྟག་,ལྷག་
སྟེབས་,སྟོབས་
གཅོ་,གཙོ་
རོལ་,རོལ་དུ་
ཆེ་ན་,ཆེན་
རེང་,རིང་
དགད་,དགོད་
སྣོང་,སྣོད་
ཐས་,ཐོས་
ཡིད་,ཡི་
སྦོགས་,སྤོགས་
ད,་དེ་
སློད་,སྨོད་
དགད་,དགང་
ཏུ་,དུ་
ཡིད་,ཡིན་
འགྱི་,བགྱི་
ཏཱུཾ་,ཧཱུཾ་
མདའུ་,མདེའུ་
མཇོན་,མངོན་
ཕྱི་,ཕྱིན་
ག་ཞན་,གཞན་
མངར་,མདར་
སཱེའི་,སཱིའི་
སྟབས་,སྟོབས་
ལསས་,ལས་
བྲ་,བྲི་
ཅིས་,ཅེས་
ཡས་,ལས་
ཐེག་,ཐིག་
དར་,དང་
གོད་,རྒོད་
འདར་,འདིར་
གྲང་,བགྲང་
ཆེས་,ཆོས་
སེ་,སོ་
ཁོང་,ཁོངས་
ག་ཞག་,གཞག་
སྙོམ་,སྙོམས་
ཙུ་,ཅུ་
དབུང་,དབུས་
གནོང་,གནོད་
ཞེག་,ཞིག་
ཡང་བྱེར་,མ་དབྱེར་
སྔན་,སྔོན་
མད,མེད
ནི་འུ་,ནིའུ་
ཞབས་,ཞགས་
བདུངས་,བརྡུངས་
དས་,ངེས་
ནག་ས་,ནགས་
ལེ་,ལོ་
ང་དག་,བདག་
འ་,བ་
བུའི་,པུའི་
འགྲ་,འགྲེ་
པའི་,པའི་ཐ་
ཚུད་,ཚུན་
བའི་,བུའི་
སྤོ་པས་,སྤོབས་
ཞི་བ་,ཞིབ་
མོག་,མགོ་
གངྒཱིའི་,གངྒཱའི་
ང་ན་,ངན་
ངོ་,པོ་
ཀྱི་ཕ་,ཀྱི་
བྱད,བྱེད
མཚོའོ་,མཚོའི་
འདྲས་བ་,འདྲེས་པ་
ཁྲ་,ཁྭ་
ཤམ་,ཤ་མ་
ཤན་,ཤིན་
བཐོང་,མཐོང་
།,་
སྦྲས་,སྤྲས་
སྦྲོག་,སྤྲོག་
གཏད་,གཏང་
རྔས་,རྗེས་
བམ་,བུམ་
ཕྱད་,ཕྱེད་
སུ་མྦྷ་,སུམྦྷ་
སྤེད་,སྦེད་
སམས་,བསམ་
དུ་,ངུ་
ཚེར་བས་,ཚེ་རབས་
མན་,མེན་
བྱུཔར་,བྱུང་བར་
ཏཾ,ཏེ
སྤྱོང་,སྤྱོད་
དད,དང་
མ་ཆོད་,མཆོད་
སྒོ་,སྒྲོ་
རྩིབ་,རྩི་བ་
བཀུབ་,བཀུག་
རྟོགས་,རྟོག་
པ་,པར་
གཅིགས་,གཙིགས་
སྔར་,སྡེར་
བ་རྫུན་,"{བརྫུན་,རྫུན་}"
གློས་,གྲོས་
ཕེང་,ཕྲེང་
ཆེན་,ཆེར་
མའ་,མའི་
ག,གོ
ལེག་,ལོག་
བང་,བར་
བསྙེད་,བསྙད་
ཤྲཱི༔,ཤྲཱིཿ
སྦྱོན་,སྐྱོན་
དོན་,བོན་
པོད་,བོད་
མ་ཉན་,མཉན་
གཏགས་,གཏོགས་
འབྱམ་,འབྱམས་
དག་,དོག་
བསངས་,བ་སངས་
སྦྱང་,སྤྱང་
གུམ་,གུར་
སྤ་,སྥ་
སྐྲ་,སྒྲ་
བྲོས་,བློས་
རོངས་,འོབས་
བྷིས་,བྷི་ས་
གང་,གོང་
ཤིག་,ཅིག་
ཥཉྩཱི་,ཥིཉྩཱ་
ཚུས་,ཚུལ་
བོད་,བོང་
བའིད་,བའི་
སྤངས་,སྦྱངས་
པྲེཾ་,ཕྲེཾ་
ཟི་,ཟེ་
གློས,གྲོས
གོང་,གོད་
འཕོག་,འཕྲོག་
སྤྲང་,སྤྲད་
བ་ཤོས་,བཤོས་
ཡོ་,ཡོད་
སླང་,སླར་
བམ་,པ་མ་
ཆར་,ཆེར་
ཅནྡན་,ཙནྡན་
ང་ལ་,ངལ་
བ་ཙིར,བཙིར
ཌ་,ཊ་
པྱོལ་,བྱོལ་
པསྙོམ་,བསྒོམ་
ན,ནི
དྲགས་,དྲེགས་
ཤིའོ,ཤེའོ
རྫེས་,རྫས་
སྨས་,སྨྲས་
ཀྱད་,ཀྱང་
བ་ག་,བག་
སྭ་,སྔ་
བྱིད་,བྱེད་
རྗེ་ས་,རྗེས་
ན་,ནཱ་
དབང་,དཔང་
ངེན་,ངན་
མཐོབ་,མཐོང་
དག་,དོག
མཚོ་,འཚོ་
སྟེང་,སྟོང་
ད་པུབརྒྱན་,དཔུང་རྒྱན་
སྟེངས་,སྟེང་
བ་སྒྲུབས་,བསྒྲུབས་
ཅོག་,ཙོག་
དང་དང་,དང་
ལྷང་,ལྷ་ང་
བརྩགས་,བརྩེགས་
ཚེན་,ཚན
བསྒྲོང་,བསྒྲེང་
མཐོང་,མཐང་
བསྒལ་,བསྒྲལ་
གཏང་བ་,གཏད་པ་
འ,འོ
གསད་,གསང་
ནི་མ་,ནིམ་
ཆུགས་,ཚུགས་
མེད་,མོད་
རྣམ་ས་,རྣམས་
དག་,དགྲ་
ཅེན་,ཆེན་
ཅིག་ནས,ཞིག་གནས
རྫགས་,རྫོགས་
མི་,ནི་
རིས་,རིགས་
ནི་,པ་ནི་
གྟཎྚ་,གྷཎྚ་
ཀྲལ་,ཀྲོལ་
སོང་,སོད་
གང་,གར་
གྲུལ་,གྲུ་ལ་
ཀླི་རྟིས་,ཀཱིརྟིས་
བ་ནི་,ནི་
བ་གད་,བགད་
སྡ་,སྡེ་
ཤིན་,ཤིག་
བོའོ,པོའོ
མིན་,མིང་
གཉན་,གཉེན་
བརྩོམས་,བརྩམས་
ཀྱེ་,ཀྱི་
བྱཱཀ་,བྱཱ་ཀ་
བཞེས,བཞེངས
གསུངསོ,གསུངས་སོ
ལང་,ཡང་
པ་ཀྲོལ་,བཀྲོལ་
མཛོད་,མཇོད་
སོགས་,སོགས་པ་
བལ་,བ་ལ་
དེ,དོ
ཕྱུགས་,ཕྱུག་
བྱ་བ་,བ་
བདུང་,བདུད་
དབྱངས,དཔྱངས
ད་,དྲ་
སྨོས,སྨྲོས
པ་པ་,པ་
པུཥྤ་,པུཥྤེ་
བདུན་,འདུན་
ཆུང་,ཆུ་
ཡོངས་,ལོངས་
ནི་,ནཻ་
ལགས་,ལེགས་
ལྷན་,ལྡན་
གཟ,གཟོ
གད་,གང་
དཔའད་,དཔའང་
འཁའ་,མཁའ་
ཡིད་མ་,ཡི་དམ་
དུའམ་,ཏུའམ་
ཕ་བ་,ཕབ་
ཤིག་,ཅིག
བསྡོམ་,བསྒོམ་
ཕུར་,པུར་
ངོ་,དོ
རྒེད་,རྒོད་
སྡོང་,སྟོང་
སྭབྷཱ་,སྭ་བྷཱ་
གཉིག་,གཉི་ག་
དགོང་,དེ་གོང་
ཐིན་,ཟིན་
སྤྱོང་,སྦྱོང་
རེད་,མེད་
ཆནའོ,ཆ་ནའོ
བའ,པའོ
སྟེ་,དེ་
སོང་,སྲོང་
གྲོང་,གྲང་
འདུད་,བདུད་
ཅད་,ཅན་
འབྲལ་,འབྲེལ་
ཅིའང་,ཅི་འང་
བ་ལྟས་,བལྟས་
སྡང་,སྤང་
དཕྱངས་,དཔྱངས་
ཕྱི་ན་,ཕྱིན་
ཁ་,ཁོ་
ཟེད་,ཟད་
བཀད་,བཀོད་
བ་དག་,བདག་
ཆུམ་,ཆུ་མ་
ཟོས་,བྲོས་
འཐེང་,འཐད་
གུམ་,ཀུམ་
ཕྱ,ཕྱེད་
དགོང་,དགོད་
གྲུམ་,གྲུལ་
ད་,དོ་
ཞེས་,ཅེས་
གྱིར་,གྱིས་
སྐྱས་,སྐྱེས་
སྟོད་,བསྟོད་
ལགས་,ལྤགས་
ཅིངས་,ཅིང་ས་
བ་ལྟའོ,བལྟའོ
མགོན་,མགོ་
བློ་ན་,བློན་
མཐིན་,མཐིང་
བསྐྱད་,བསྐྱོད་
ལོགས་,སོགས་
ཆུར་,ཚུར་
བཤེད་,གཤེད་
ཆབས་,ཚབས་
མེའི་,མའི་
ཞིང་,ཤིང་
ད་,དུ་
སླབ་,སློབ་
ཟུག་,ཟུང་
སོ་,སེ་
གླུ་,ཀླུ་
རྣམས་,རྣམ་པ་
བྱན་,བྱ་ན་
ཙན་,ཙ་ན་
ཀྱི་#,གི་
བཙལ་,བཅོལ་
ཞིག་,ཅིག་
བཅབ་,བཅད་
གློང་,གླང་
བཅུགནས་,བཅུག་ནས་
པདྨ་མ་,པདྨ་
པི་,བི
སིས་,གིས་
དུག་,དུ་ག་
བཙོ་,གཙོ་
ཆུང་བར་,ཆུད་པར་
འདོད་པ་,འདོང་བ་
འོ་ན,་འོན་
སྐང་,རྐང་
དོ་,ངོ་
ཟན་,ཟ་ན་
དག་,ངག་
འཆེང་,འཆིང་
ནོས,ནས
གྱུར་ཅིག་,ཅིག་
པའིའ,པའིའོ
མལ་,མ་ལ་
འཕལ་,འཕེལ་
གོང་,གང་
ཚོ་,ཆོ་
དཀའ་,དགའ་
ངུང་,རུང་
ངེད་,དེད་
རྒྱ་བ་,རྒྱབ་
འོང་,འོད་
པོ་ཆེ་,པོ་
ཡུལ་,ཕུལ་
ཕས་,པས་
སྟན་,སྟོན་
ཀྱིས་བག་#ཀྱིས་,གིས་བག་གིས་
མཆོམས་,མཚམས་
ཚད་,ཚང་
པ་གོས་,བགོས་
བིང་,པིང་
རི,ཪྼི་
ལྔ་,ལྟ་
བབ་,རབ་
འཁོང་,འཁོད་
ཉེར་,གཉེར་
ཚེད་,ཚད་
སྟོང་,སློང་
ཕོའི་,བོའི་
གཡང་,གཡེང་
གྲུབ་,གྲུ་
རྣམསུ་,རྣམས་སུ་
སྣོས་,སྨྲོས་
ཡོད་,ཡོང་
ཚམས་,ཚེམས་
ཕུག་,ཕུགས་
ཅིཏྟ་,ཙིཏྟ་
པོར་,པར་
ཉིད་,ཉིད་ཡིན་
རི་,རེ་
ད་གྱིས་,དགྱེས་
བ་,བཾ
བུམ་,བུ་མ་
བསྟད་,བསྟན་
འགྱུང་,འབྱུང་
སྦ་,སྤ་
བསམ་,བས་མ་
བདེན་བྲལ་,བདེན་
གཟེ་,གཟོ་
ཧྲཱི༔,ཧྲཱིཿ
ཀྱིསར་,ཀྱི་སར་
ལ་ས་,ལས་
མེལ་,མེ་ལ་
ཐར་པ་,ཐར་
མྱང་,མྱོང་
བམ་,ཕམ་
བྱེ་,དབྱེ་
ར་བྲུ་,འབྲུ་
སུམྦྟ་,སུམྦྷ་
མཆིམ་,མཆི་མ་
བཀླབ,བཀླག
བཏན་,གཏན་
ཆོན་,ཆོམ་
བི་,ཐི་
གཞས་,གཞལ་
ཕྲང་,ཕྲེང་
གོམ་,གམ་
པ་,བ་
གཞུངས་,གཞུང་
ཉིང་ངུ་,ཉིད་དུ་
དཕྱེ་,དབྱེ་
དང་,དྲང་
རྒལ་བར་,རྒལ་
ཕུད་,ཕུན་
ཤེག་,ཤོག་
གཟུང་བའི་,གཟུད་པའི་
སྡེག་,སྒེག་
འཆོད་,འཚེད་
རིང་,རིད་
སྙམས་,སྙོམས་
རྟེག་,རྟོག་
ཀཌྜྷ,ཀཌྜྷྱ
ལྒོག,ལྐོག
ཙུམྦ་,ཙུམྤ་
མཆན་,མཚན་
ནླཾ་,ནཱཾ་
ཆེལ་,ཆེ་ལ་
བ་ས་,བས་
པན་,ཕན་
ཏི་ངེ་,ཏེ་དེ་
ལམཉེ,ལ་མཉེ་
ལུས་,ལུག་
བཀའ་,དཀའ་
བསྲེངས་,བསྲིངས་
བདན་,བ་དན་
སྦོས,སྤོས
བའི་,པའི་
བཅུད་,བཙུད་
གཉིས་སུ་,གཉིས་
མུང་,མུད་
སྣད་,སྣང་
འགྲིན་,མགྲིན་
འཆོད་,མཆོད་
པུཥྤམ་,པུཥྤ་མ་
བྱིང་,བྱེད་
བཞིན་,བཞི་ན་
འཕང་,འཕོང་
སྨྱག་,སྨྲུག་
མོང་,མྱོང་
དགོང་,དགོད
བ་,པ་
ཀྱི་,ཀྱི་ཡེ་
དོན་,ཉོན་
དེ་ར་,དེར་
བརྟན་,བསྟན་
འོས་,བོད་
བ་ལྟ་,བལྟ་
ནམ་,ནབ་
བཏོང་,བཏོད་
གསེད་,གསོད་
སྙིད་,སྙད་
འཆལ,འཚལ
སློན་,སློབ་
བད,བདེ
འཇིག་,འཇིགས་
གསལ་,བསལ་
ཡན་,ཡིན་
བསྙན་,བ་སྙན་
འཕགས་,འཕངས་
ཏི་ས་,ཏིས་
རགས,རིགས་
དགོས་,དངོས་
བརྗོད་,བ་རྗོད་
ཙཏྟི་,ཙིཏྟ་
རིག་,རིགས་
དམ་,དུམ་
དྷྲཀ་,དྷྲྀཀ་
ཏོགས་,རྟོགས་
སྒྲ་,སྨྲ་
བུར་,བུད་
བཙིགས་,བཙུགས་
པ་,ལ་
འཐུད་,འཐུང་
ཚེམས་,ཚོགས་
བཞན་,གཞན་
བཀྲད་,བསྐྲད་
མ་མ་,ལམ་
ཀི་,གི་
བགྲད་,བགྲང་
གཡངས་,གཡང་ས་
བསྐྱད་,བསྐྱང་
བློང་ན་,བློ་ངན་
བསྐྱད་,བསྐྱེད་
པོའི་,པའི་
སྒྲ་,སྐྲ་
གྱིམ་,གྱིས་
རྒྱལ་,རྒྱ་
ཐམས་ཅད་,ཐམས་
འགྲེན་,འགྲན་
སྡོང་,སྡང་
ངབ,ངག
སེམཔ་,སེམས་
འཔྲུར་,འབྲུར་
ཡ,ཡི
མ་ཉམ་,མཉམ་
ཀྱང་,ཅང་
མདུད,མདུང་
ལས་,ལམ་
ཙུད་,ཅུང་
བེམས་,བེམ་
ཞེ་ན་,ཞེན་
བྱི་,ཕྱི་
གང་,གླང་
ཁ་བ་,ཁབ་
བསྐུར་,བ་སྐུར་
སྲེད་,སྲིད་
མཚོག་,མཆོག་
ཡང་,ཡས་
དགས་,དགོས་
འཆིམ་,མཆིམས་
བྱ་,རྒྱ་
ངི་,ཇི་
ཀྲུན་,ཀུན་
ཁམ་,ཁ་མ་
ངོ་,དོ་
ཟླུབ་,ཟླུམ་
བཀོ་,བ་ཀོ་
པའི,་པོའི་
ཆེ་,ཆེར་
གྲོངས་,གྲངས་
མལི་,མའི་
ཚོས་,ཆོས་
སྲད་,སྲེད་
སྤོས,སྤྲོས
ཉིན་,ཉིང་
ཅང་,ཅིང་
སྦྲུལ,སྤྲུལ
མདག་,མངག་
བསར་,བ་སར་
རྟོག་,རྟོགས་
འཇེན་,འཛིན་
ཕའོ་,བའོ
ལ་ན་,ལན་
ཆོས་,ཚེས་
{རིངས་,"རིང་},རེངས་"
ཡེ་,ཡི་
ལྟའི་,ལྷའི་
ཤེས་,ཞེས་
ཀྱ,ཀྱེ
སྐྱུ་,སྒྱུ་
གད་ན་,གདན་
འཇུད་,འཛུད་
གགས་,གེགས་
ཚེ་,ཆེ་
བསོ་,བོས་
པ་ལྟས་,བལྟས་
དོན་,ཏོན་
བསྒྲིང་,བསྒྲེང་
གྲོ་ལ་,གྲོལ་
འདྲེལ་,འབྲེལ་
མཇད,མཛད
ཆོད་,ཚོད་
གྱིས་,གིས་
ཏེ་,སྟེ་
སྐྱོད་,སྤྱོད་
བུས་,པུས་
ཆར་,ཚོར་
གཡོན་,གཡོ་ན་
ནེ་,ན་
སྒྲེལ་,སྦྲེལ་
རྡུ་,རྔུ་
བསྒོས་,བསྐོས་
བསྐྱུར་,བསྒྱུར་
ཀྱི་#,ཅི་
འཇག་,འཛག་
ཡཾ་,ཡི་
སླུར་,གླུར་
མགུར་,མགུལ་
སགས་,སོགས་
གནས་,ག་ནས་
བདེ་ན་བྲ་ལ་,བདེན་བྲལ་
རེས་,ངེས་
ཕྱད་,བྱད་
སྤགས་,སྦགས་
ཞེན་,ཞེ་ན་
སྣམ་,རྣམ་
བྱབ་,བྱང་
དོ,ནོ
མིའི་,མེའི་
ད་,དེ
ར་,རེ་
ཆས་,ཆོས་
རབ་,ར་བ་
ཚོན་,ཆེན་
རག་,དག་
ལྟུར་,ལྟུང་
ཀོ་,གོ་
ང་,ཏ་
པོ་,པུ་
མིང་,མིག་
རྙིང་,རྙིད་
མཐོ་,མཐེ་
ཕྱེ་,ཕྱི་
་ངོ་,རོ་
ཉེ་,ཉི་
ཨཱནི་འི,ཨཱནིའི་
གྱིའོ,ཀྱིའོ
བ་ནི་,བ་
དགྲ་,སྒྲ་
ཏི,ཏེ
དུ་,རུ་
ལེ,ལ
འཆི,མཆི
སོཾ་,ཨོཾ་
རེ,རོ
བྱང་,བྱད་
ལན་,ལྡན་
ཐག་,ཐ་ག་
དཀོད,དགོད
ཚོམ་,ཚོན་
བསྐྱང་,བསྐྱུང་
ད,དོ
སྟེ་དི,སྟེ
ལགན་,ལག་ན་
མཚེ་,མཚོ་
ཐོག་,ཐོབ་
ཚར་,ཆར་
འདེས་,འདྲེས་
རྩའི་,རྩྭའི་
ཐོང་,ཐོབ་
སྦོས་,སྤོས་
ཚི་ནྡྷ,ཚིནྡྷ
བཅིང་ས་,བཅིངས་
རོའི་,པོའི་
སྨྱག་,སྨྱུག་
བལ་,པ་ལ་
བརྗད་,བརྗོད་
སྡུམ་,སྣུམ་
གཡོས་སུ་,གཡོན་དུ་
སགསོ་,སོགས་
སྤལ་,སྦལ་
ཆོག,ཆོ་ག
བསྒྲེབས་,བསྒྲིབས་
ཆལ་,ཚལ་
ཕྱ་,བྱ་
པོ་,པ་
མངོན་པར་,མངོན་
བྲག་,འབྲེག་
བད་,བདེ་
ཅིག,ཞིག
ལྗོང་,ལྗང་
ཨུརྒྱན་,ཨུ་རྒྱན་
བའོ,བྱའོ
རྔུལ་,རྡུལ་
ང་,ངེ་
བསྙན་,སྙན་
ཆང་,ཆུང་
སལ་,སེལ་
སྒྲུབས་,སྒྲུབ་
འཇོམ་,འཇམ་
སྟོངས་,སྟོབས་
བཅོམ་,བཅོམ་ལྡན་
ཐད་,ཐང་
མཆོད་,མཆེད་
བརྙར་,བརྙད་
ག་,ཀ་
འདེན་,བདེན་
ཧ་,ཧཱ་
གླིང་,གླང་
བདག་,བ་དག་
ནམཁའ་,ནམ་མཁའ་
ཞེན་,ཞེ་ན
ཀུན་,ཀུ་ན་
བཟས་,བཟླས་
རེགས,རིགས
བཙོམ་,བཙོ་མ་
དཀའ་,བཀའ་
འདྲིམ་,འབྲིམ་
མདའ་,མངའ་
སྒོས་,བསྐོས་
རང་,རབ་
རྐར་,རྐང་
ཡོངས་,ཡངས་
ཅུ་,ཏུ་
མཛེས་,བརྫེས་
རྒྱུ་ན་,རྒྱུན་
དུདབྱུང་,དུ་དབྱུང་
ཤོད་པར་,ཤོང་བར་
གཟུད་པའི་,གཟུང་བའི་
ཚག་,ཆག་
ཞིང་#,ཞིག་
ཀྱིས་,ཀྱི་ས་
རེམ་,རིམ་
འཇི་,འཛི་
བེ་མས་,བེམས་
གསུས་,གསུམ་
གསངས་,གསུངས་
བསྐུར་,བཀུར་
བུཥྤེ་,པུཥྤེ་
ལོང་,ལང་
གཡོས་,གཡོན་
འཕལ་,འཕེལ
ལྕག་,ལྕགས་
བོ་ན་,བོན་
པདྨ་ང་,པདྨར
བསྟོམ་,བསྟོན་
